Time,Ticker,Order,T,Shares,Price,MPID,X
35096650,IBM,18595805,B,100,1809500,,Q
35096655,IBM,18557148,D,0,0,TMBR,Q
35096655,IBM,18595878,B,100,1811600,TMBR,Q
35096803,IBM,18595797,D,0,0,,Q
35096803,IBM,18595878,D,0,0,TMBR,Q
35096803,IBM,18597706,B,100,1811300,TMBR,Q
35098390,IBM,18415814,D,0,0,,Q
35098390,IBM,18597706,D,0,0,TMBR,Q
35098390,IBM,18629687,B,100,1810200,TMBR,Q
35098390,IBM,18629687,D,0,0,TMBR,Q
35098390,IBM,18629688,B,100,1809100,TMBR,Q
35098390,IBM,18629688,D,0,0,TMBR,Q
35098390,IBM,18629690,B,100,1808500,TMBR,Q
35099331,IBM,18641741,B,100,1812500,,Q
35100107,IBM,5811607,D,0,0,CDRG,Q
35100107,IBM,18669274,B,100,1722400,CDRG,Q
35100107,IBM,5811690,D,0,0,CDRG,Q
35100107,IBM,18669280,S,100,1904400,CDRG,Q
35100116,IBM,18670368,B,100,1810100,,Q
35100366,IBM,0,T,100,1813600,,Q
35100830,IBM,6733934,D,0,0,TMBR,Q
35100830,IBM,6330050,D,0,0,LEHM,Q
35100830,IBM,6089590,D,0,0,MLRM,Q
35100830,IBM,5591973,D,0,0,ETMM,Q
35100830,IBM,5826880,D,0,0,UBSS,Q
35100830,IBM,6221641,D,0,0,BARD,Q
35100830,IBM,4911290,D,0,0,NITE,Q
35100830,IBM,4888681,D,0,0,ATDF,Q
35100830,IBM,4659497,D,0,0,MAXM,Q
35100830,IBM,4660220,D,0,0,WBLR,Q
35100830,IBM,5129848,D,0,0,NITP,Q
35100830,IBM,4658995,D,0,0,ADAM,Q
35100830,IBM,4633750,D,0,0,STFL,Q
35100830,IBM,4621934,D,0,0,INTL,Q
35100830,IBM,4571817,D,0,0,RBCM,Q
35100830,IBM,5491466,D,0,0,SOHO,Q
35100830,IBM,4593268,D,0,0,COWN,Q
35100830,IBM,3952222,D,0,0,TRIM,Q
35100830,IBM,3843449,D,0,0,MSCO,Q
35100830,IBM,4555695,D,0,0,BMOC,Q
35100830,IBM,3469053,D,0,0,WEMM,Q
35100830,IBM,4565872,D,0,0,CANT,Q
35100830,IBM,3610819,D,0,0,WCHV,Q
35100830,IBM,3272617,D,0,0,PERT,Q
35100830,IBM,3272616,D,0,0,VERT,Q
35100830,IBM,3272619,D,0,0,BMOC,Q
35100830,IBM,3272612,D,0,0,MURF,Q
35100830,IBM,3272614,D,0,0,VNDM,Q
35100830,IBM,2381923,D,0,0,WABR,Q
35100830,IBM,1898823,D,0,0,SALI,Q
35100830,IBM,18527124,D,0,0,UBSS,Q
35100830,IBM,1923258,D,0,0,JANY,Q
35100830,IBM,6330035,D,0,0,LEHM,Q
35100830,IBM,2345019,D,0,0,MLCO,Q
35100830,IBM,6733936,D,0,0,TMBR,Q
35100830,IBM,5591974,D,0,0,ETMM,Q
35100831,IBM,6089747,D,0,0,MLRM,Q
35100831,IBM,5491470,D,0,0,SOHO,Q
35100831,IBM,18757841,B,100,1668000,TMBR,Q
35100831,IBM,18757843,B,100,1668000,MLRM,Q
35100831,IBM,18757844,B,100,1668000,LEHM,Q
35100831,IBM,6218451,D,0,0,BARD,Q
35100831,IBM,18757845,B,100,1668000,ETMM,Q
35100831,IBM,18757847,B,100,1668000,UBSS,Q
35100831,IBM,5129849,D,0,0,NITP,Q
35100831,IBM,4911291,D,0,0,NITE,Q
35100831,IBM,4659744,D,0,0,WBLR,Q
35100831,IBM,4659004,D,0,0,MAXM,Q
35100831,IBM,18757848,B,100,1668000,BARD,Q
35100831,IBM,18757849,B,100,1668000,NITE,Q
35100831,IBM,4639034,D,0,0,STFL,Q
35100831,IBM,4614543,D,0,0,COWN,Q
35100831,IBM,4612197,D,0,0,RBCM,Q
35100831,IBM,4607711,D,0,0,INTL,Q
35100831,IBM,3952223,D,0,0,TRIM,Q
35100831,IBM,4600611,D,0,0,CANT,Q
35100831,IBM,18757851,B,100,1668000,ATDF,Q
35100831,IBM,18757852,B,100,1668000,MAXM,Q
35100831,IBM,3843452,D,0,0,MSCO,Q
35100831,IBM,3469054,D,0,0,WEMM,Q
35100831,IBM,18757853,B,100,1668000,NITP,Q
35100831,IBM,3610820,D,0,0,WCHV,Q
35100831,IBM,18757854,B,100,1668000,ADAM,Q
35100831,IBM,18757855,B,100,1668000,WBLR,Q
35100831,IBM,18757856,B,100,1668000,COWN,Q
35100831,IBM,18757857,B,100,1668000,STFL,Q
35100831,IBM,18757858,B,100,1668000,RBCM,Q
35100831,IBM,18757859,B,100,1668000,INTL,Q
35100831,IBM,18757860,B,100,1668000,TRIM,Q
35100831,IBM,3272620,D,0,0,BMOC,Q
35100831,IBM,3272615,D,0,0,VNDM,Q
35100831,IBM,18757862,B,100,1668000,MSCO,Q
35100831,IBM,3272618,D,0,0,PERT,Q
35100831,IBM,18757863,B,100,1668000,BMOC,Q
35100831,IBM,3272611,D,0,0,MURF,Q
35100831,IBM,2658706,D,0,0,ATDF,Q
35100831,IBM,2366133,D,0,0,MLCO,Q
35100831,IBM,3272613,D,0,0,VERT,Q
35100831,IBM,1923262,D,0,0,JANY,Q
35100831,IBM,18757866,B,100,1668000,WEMM,Q
35100831,IBM,18757867,B,100,1668000,PERT,Q
35100831,IBM,1898838,D,0,0,SALI,Q
35100831,IBM,18757868,B,100,1668000,WABR,Q
35100831,IBM,18757869,B,100,1668000,VERT,Q
35100831,IBM,18757870,B,100,1668000,MURF,Q
35100831,IBM,4659521,D,0,0,ADAM,Q
35100831,IBM,18757871,B,100,1668000,VNDM,Q
35100831,IBM,18757872,B,100,1668000,SALI,Q
35100831,IBM,4629857,D,0,0,BMOC,Q
35100831,IBM,18757874,S,100,1958900,UBSS,Q
35100831,IBM,18757875,B,100,1668000,JANY,Q
35100831,IBM,18757876,S,100,1958900,TMBR,Q
35100831,IBM,18757877,S,100,1958900,LEHM,Q
35100831,IBM,18757878,S,100,1958900,ETMM,Q
35100831,IBM,18757882,S,100,1958900,MLRM,Q
35100831,IBM,2381924,D,0,0,WABR,Q
35100831,IBM,18757883,S,100,1958900,SOHO,Q
35100831,IBM,18757884,S,100,1958900,BARD,Q
35100831,IBM,18757886,S,100,1958900,NITP,Q
35100831,IBM,18757887,S,100,1958900,NITE,Q
35100831,IBM,18757889,S,100,1958900,WBLR,Q
35100831,IBM,18757890,S,100,1958900,STFL,Q
35100831,IBM,18757891,S,100,1958900,MAXM,Q
35100831,IBM,18757892,S,100,1958900,INTL,Q
35100831,IBM,18757894,S,100,1958900,COWN,Q
35100831,IBM,18757895,S,100,1958900,RBCM,Q
35100831,IBM,18757897,S,100,1958900,CANT,Q
35100831,IBM,18757898,B,100,1668000,WCHV,Q
35100831,IBM,18757899,B,100,1668000,CANT,Q
35100831,IBM,18757900,S,100,1958900,TRIM,Q
35100831,IBM,18757901,S,100,1958900,MSCO,Q
35100831,IBM,18757902,S,100,1958900,WCHV,Q
35100831,IBM,18757903,S,100,1958900,WEMM,Q
35100831,IBM,18757905,B,100,1668000,BMOC,Q
35100831,IBM,18757909,S,100,1958900,VNDM,Q
35100831,IBM,18757910,S,100,1958900,BMOC,Q
35100831,IBM,18757911,S,100,1958900,PERT,Q
35100831,IBM,18757913,S,100,1958900,VERT,Q
35100831,IBM,18757914,S,100,1958900,MURF,Q
35100831,IBM,18757915,S,100,1958900,MLCO,Q
35100831,IBM,18757916,S,100,1958900,JANY,Q
35100831,IBM,18757917,S,100,1958900,SALI,Q
35100831,IBM,18757921,B,100,1668000,MLCO,Q
35100831,IBM,18757926,S,100,1958900,ATDF,Q
35100832,IBM,18757999,S,100,1958900,ADAM,Q
35100832,IBM,18758000,S,100,1958900,BMOC,Q
35100832,IBM,18758015,S,100,1958900,WABR,Q
35100942,IBM,18770026,B,100,1668000,SOHO,Q
35101422,IBM,18670368,D,0,0,,Q
35101702,IBM,18781106,B,100,1810600,,Q
35101702,IBM,18781108,S,100,1816600,,Q
35101713,IBM,18781358,S,100,1818000,,Q
35102039,IBM,18786500,S,100,1814000,,Q
35102701,IBM,18793390,S,100,1816300,,Q
35102800,IBM,18794539,S,100,1813500,,Q
35102921,IBM,18595805,D,0,0,,Q
35103201,IBM,18798576,S,100,1817600,,Q
35103248,IBM,18641741,D,0,0,,Q
35103641,IBM,18397320,D,0,0,,Q
35103700,IBM,18805073,B,100,1809500,,Q
35103701,IBM,18781358,D,0,0,,Q
35103701,IBM,18805082,S,100,1816200,,Q
35104250,IBM,18811843,B,100,1809600,,Q
35104307,IBM,18811843,D,0,0,,Q
35104309,IBM,18812384,S,100,1814100,,Q
35104357,IBM,18794539,D,0,0,,Q
35104358,IBM,18813478,S,100,1813200,,Q
35104702,IBM,18798576,D,0,0,,Q
35104702,IBM,18817580,S,100,1816000,,Q
35104858,IBM,18805073,D,0,0,,Q
35105398,IBM,18343951,D,0,0,,Q
35106046,IBM,18471448,D,0,0,,Q
35106046,IBM,18836564,S,100,1813600,,Q
35106055,IBM,18813478,D,0,0,,Q
35106055,IBM,18836652,S,100,1813100,,Q
35106081,IBM,18836900,B,100,1811900,,Q
35106088,IBM,18836955,B,100,1812000,,Q
35106096,IBM,18837000,B,100,1812100,,Q
35106202,IBM,18837934,S,100,1815900,,Q
35106202,IBM,18837935,B,100,1809300,,Q
35106240,IBM,18838465,B,100,1809600,,Q
35107265,IBM,18849178,B,100,1809300,,Q
35107441,IBM,18837000,D,0,0,,Q
35107444,IBM,18836955,D,0,0,,Q
35107452,IBM,0,T,67,1813000,,Q
35107591,IBM,18852743,B,100,1812400,,Q
35107766,IBM,18836564,D,0,0,,Q
35108004,IBM,18849178,D,0,0,,Q
35108442,IBM,18836652,F,0,0,,Q
35108442,IBM,18861668,B,200,1813000,,Q
35108442,IBM,18861670,B,200,1812700,,Q
35108442,IBM,18861671,S,135,1814000,,Q
35108442,IBM,18861671,D,0,0,,Q
35108442,IBM,18861676,S,135,1814200,,Q
35108444,IBM,18861689,B,100,1809000,,Q
35108445,IBM,18861668,F,0,0,,Q
35108445,IBM,18861676,D,0,0,,Q
35108445,IBM,18861696,S,135,1814100,,Q
35108445,IBM,18861696,D,0,0,,Q
35108445,IBM,18861699,S,135,1814100,,Q
35108445,IBM,18861699,D,0,0,,Q
35108445,IBM,18861704,S,135,1814100,,Q
35108445,IBM,18861704,D,0,0,,Q
35108446,IBM,18861706,S,135,1814100,,Q
35108446,IBM,18861706,D,0,0,,Q
35108446,IBM,18861707,S,135,1814100,,Q
35108446,IBM,18861707,D,0,0,,Q
35108446,IBM,18861709,S,135,1814100,,Q
35108446,IBM,18861709,D,0,0,,Q
35108446,IBM,18861711,S,135,1814100,,Q
35108446,IBM,18861711,D,0,0,,Q
35108446,IBM,18861712,S,135,1814100,,Q
35108446,IBM,18861712,D,0,0,,Q
35108446,IBM,18861714,S,135,1814100,,Q
35108446,IBM,18861714,D,0,0,,Q
35108446,IBM,18861719,S,135,1814100,,Q
35108446,IBM,18861719,D,0,0,,Q
35108447,IBM,18861726,S,135,1814100,,Q
35108447,IBM,18861726,D,0,0,,Q
35108447,IBM,18861733,S,135,1814100,,Q
35108447,IBM,18861733,D,0,0,,Q
35108447,IBM,18861738,S,135,1814100,,Q
35108447,IBM,18861738,D,0,0,,Q
35108447,IBM,18861746,S,135,1814100,,Q
35108447,IBM,18861746,D,0,0,,Q
35108447,IBM,18861747,S,135,1814100,,Q
35108447,IBM,18861747,D,0,0,,Q
35108447,IBM,18861749,S,135,1814100,,Q
35108447,IBM,18861749,D,0,0,,Q
35108447,IBM,18861753,S,135,1814100,,Q
35108447,IBM,18861753,D,0,0,,Q
35108448,IBM,18861756,S,135,1814100,,Q
35108448,IBM,18861756,D,0,0,,Q
35108448,IBM,18861757,S,135,1814100,,Q
35108448,IBM,18861757,D,0,0,,Q
35108448,IBM,18861760,S,135,1814100,,Q
35108448,IBM,18861760,D,0,0,,Q
35108448,IBM,18861762,S,135,1814100,,Q
35108448,IBM,18861762,D,0,0,,Q
35108448,IBM,18861763,S,135,1814100,,Q
35108448,IBM,18861763,D,0,0,,Q
35108448,IBM,18861766,S,135,1814100,,Q
35108448,IBM,18861766,D,0,0,,Q
35108448,IBM,18861767,S,135,1814100,,Q
35108448,IBM,18861767,D,0,0,,Q
35108449,IBM,18861769,S,135,1814100,,Q
35108449,IBM,18861769,D,0,0,,Q
35108449,IBM,18861770,S,135,1814100,,Q
35108449,IBM,18861770,D,0,0,,Q
35108449,IBM,18861773,S,135,1814100,,Q
35108449,IBM,18861773,D,0,0,,Q
35108449,IBM,18861775,S,135,1814100,,Q
35108449,IBM,18861775,D,0,0,,Q
35108449,IBM,18861777,S,135,1814100,,Q
35108449,IBM,18861777,D,0,0,,Q
35108449,IBM,18861779,S,135,1814100,,Q
35108449,IBM,18861779,D,0,0,,Q
35108449,IBM,18861781,S,135,1814100,,Q
35108449,IBM,18861781,D,0,0,,Q
35108450,IBM,18861785,S,135,1814100,,Q
35108450,IBM,18861785,D,0,0,,Q
35108450,IBM,18861786,S,135,1814100,,Q
35108450,IBM,18861786,D,0,0,,Q
35108450,IBM,18861791,S,135,1814100,,Q
35108450,IBM,18861791,D,0,0,,Q
35108450,IBM,18861792,S,135,1814100,,Q
35108450,IBM,18861792,D,0,0,,Q
35108450,IBM,18861793,S,135,1814100,,Q
35108450,IBM,18861793,D,0,0,,Q
35108450,IBM,18861795,S,135,1814100,,Q
35108450,IBM,18861795,D,0,0,,Q
35108450,IBM,18861796,S,135,1814100,,Q
35108450,IBM,18861796,D,0,0,,Q
35108451,IBM,18861798,S,135,1814100,,Q
35108451,IBM,18861798,D,0,0,,Q
35108451,IBM,18861800,S,135,1814100,,Q
35108451,IBM,18861800,D,0,0,,Q
35108451,IBM,18861801,S,135,1814100,,Q
35108451,IBM,18861801,D,0,0,,Q
35108451,IBM,18861802,S,135,1814100,,Q
35108451,IBM,18861802,D,0,0,,Q
35108451,IBM,18861805,S,135,1814100,,Q
35108451,IBM,18861805,D,0,0,,Q
35108451,IBM,18861806,S,135,1814100,,Q
35108451,IBM,18861806,D,0,0,,Q
35108451,IBM,18861808,S,135,1814100,,Q
35108451,IBM,18861808,D,0,0,,Q
35108452,IBM,18861810,S,135,1814100,,Q
35108452,IBM,18861810,D,0,0,,Q
35108452,IBM,18861812,S,135,1814100,,Q
35108452,IBM,18861812,D,0,0,,Q
35108452,IBM,18861816,S,135,1814100,,Q
35108452,IBM,18861816,D,0,0,,Q
35108542,IBM,18862668,B,100,1812600,,Q
35108545,IBM,18862686,B,200,1812500,,Q
35108590,IBM,18861670,D,0,0,,Q
35108952,IBM,18866486,B,100,1810700,,Q
35108953,IBM,18812384,D,0,0,,Q
35110201,IBM,18781108,D,0,0,,Q
35111797,IBM,18911162,B,100,1813200,,Q
35111799,IBM,18911181,B,100,1811500,,Q
35111799,IBM,18911183,S,100,1813600,,Q
35112299,IBM,18558317,D,0,0,,Q
35112324,IBM,18911181,D,0,0,,Q
35113305,IBM,18786500,D,0,0,,Q
35113508,IBM,18862668,D,0,0,,Q
35113510,IBM,18862686,D,0,0,,Q
35113554,IBM,18954393,S,100,1814700,,Q
35113720,IBM,18911162,F,0,0,,Q
35113721,IBM,18957697,S,100,1813200,,Q
35113721,IBM,18957699,S,100,1813500,,Q
35113801,IBM,18957699,D,0,0,,Q
35113801,IBM,18957697,D,0,0,,Q
35114008,IBM,18866486,D,0,0,,Q
35114486,IBM,18971934,B,100,1809800,,Q
35114993,IBM,18980085,S,100,1814200,,Q
35115494,IBM,18971934,D,0,0,,Q
35115780,IBM,18994351,B,100,1812900,,Q
35115785,IBM,18994435,B,300,1813000,,Q
35115834,IBM,18995331,B,100,1810900,,Q
35115885,IBM,18995995,B,100,1812600,,Q
35115899,IBM,18996297,S,100,1813900,,Q
35115913,IBM,18980085,D,0,0,,Q
35116441,IBM,18954393,D,0,0,,Q
35117834,IBM,18911183,F,0,0,,Q
35117834,IBM,19030543,B,100,1813500,,Q
35117834,IBM,19030545,B,100,1813100,,Q
35117835,IBM,19030543,F,0,0,,Q
35117835,IBM,19030571,S,100,1813500,,Q
35117835,IBM,19030545,D,0,0,,Q
35117836,IBM,19030604,B,100,1811600,,Q
35117949,IBM,18996297,D,0,0,,Q
35118373,IBM,19030604,D,0,0,,Q
35119393,IBM,18995331,D,0,0,,Q
35119596,IBM,19050982,B,100,1809700,,Q
35119616,IBM,19053689,S,800,1813200,,Q
35119778,IBM,18994435,F,0,0,,Q
35119778,IBM,19058562,S,100,1813100,,Q
35119779,IBM,19058566,S,100,1813100,,Q
35119779,IBM,18994351,F,0,0,,Q
35119780,IBM,19030571,D,0,0,,Q
35119780,IBM,19058562,D,0,0,,Q
35119780,IBM,19058628,S,100,1813000,,Q
35119788,IBM,19058872,S,100,1814000,,Q
35119826,IBM,19059988,B,700,1811900,,Q
35119925,IBM,19058628,D,0,0,,Q
35119925,IBM,19058566,D,0,0,,Q
35120108,IBM,19064781,B,100,1810800,,Q
35120201,IBM,19066093,S,100,1817400,,Q
35120237,IBM,19053689,E,200,0,,Q
35120305,IBM,19067327,B,200,1813000,,Q
35120348,IBM,19058872,D,0,0,,Q
35120622,IBM,19067327,D,0,0,,Q
35120622,IBM,19053689,E,200,0,,Q
35120622,IBM,19053689,F,0,0,,Q
35120623,IBM,19070665,S,800,1813200,,Q
35120626,IBM,19070665,D,0,0,,Q
35120648,IBM,18281022,D,0,0,,Q
35120649,IBM,19071272,B,100,1811400,,Q
35120822,IBM,18995995,D,0,0,,Q
35120848,IBM,18502863,D,0,0,,Q
35121021,IBM,19075360,S,100,1814500,,Q
35121200,IBM,19066093,D,0,0,,Q
35121210,IBM,18836900,D,0,0,,Q
35121245,IBM,18852743,D,0,0,,Q
35121245,IBM,18629690,D,0,0,TMBR,Q
35121245,IBM,19079232,B,100,1811900,TMBR,Q
35121245,IBM,18838465,D,0,0,,Q
35121268,IBM,19059988,D,0,0,,Q
35121268,IBM,19079967,B,600,1811600,,Q
35121268,IBM,19079232,D,0,0,TMBR,Q
35121268,IBM,19079968,B,100,1811800,TMBR,Q
35121268,IBM,19079968,D,0,0,TMBR,Q
35121268,IBM,19079972,B,100,1811600,TMBR,Q
35121521,IBM,19071272,D,0,0,,Q
35122343,IBM,19091866,S,100,1814000,,Q
35122496,IBM,19093553,B,100,1812600,,Q
35122702,IBM,18793390,D,0,0,,Q
35122702,IBM,19096518,S,100,1815800,,Q
35122793,IBM,19064781,D,0,0,,Q
35123364,IBM,19106210,B,100,1812800,,Q
35123364,IBM,19106218,S,10,1813000,,Q
35123530,IBM,19050982,D,0,0,,Q
35123550,IBM,19107883,S,135,1814000,,Q
35123925,IBM,19091866,D,0,0,,Q
35124003,IBM,19106210,F,0,0,,Q
35124003,IBM,19113629,S,100,1812800,,Q
35124004,IBM,19107883,D,0,0,,Q
35124004,IBM,19113637,S,135,1813500,,Q
35124004,IBM,19106218,D,0,0,,Q
35124029,IBM,19113637,D,0,0,,Q
35124029,IBM,19114585,S,135,1813600,,Q
35124030,IBM,19114585,D,0,0,,Q
35124031,IBM,19115214,S,135,1813700,,Q
35124031,IBM,19113629,F,0,0,,Q
35124032,IBM,19115214,D,0,0,,Q
35124032,IBM,19115875,S,135,1814100,,Q
35124032,IBM,19115875,D,0,0,,Q
35124033,IBM,19116346,S,135,1814000,,Q
35124041,IBM,19116346,D,0,0,,Q
35124041,IBM,19119596,S,135,1814100,,Q
35124117,IBM,19119596,D,0,0,,Q
35124117,IBM,19125124,S,135,1814000,,Q
35124138,IBM,19125124,D,0,0,,Q
35124138,IBM,19126655,S,135,1814100,,Q
35124167,IBM,19127620,S,800,1812900,,Q
35124167,IBM,19126655,D,0,0,,Q
35124167,IBM,19127622,S,135,1813700,,Q
35124270,IBM,19129796,S,100,1813700,,Q
35124270,IBM,19127622,D,0,0,,Q
35124270,IBM,19129797,S,135,1813700,,Q
35124270,IBM,19129797,D,0,0,,Q
35124270,IBM,19129798,S,135,1813700,,Q
35124270,IBM,19129798,D,0,0,,Q
35124270,IBM,19129801,S,135,1813700,,Q
35124271,IBM,19129801,D,0,0,,Q
35124271,IBM,19129803,S,135,1813700,,Q
35124271,IBM,19129803,D,0,0,,Q
35124271,IBM,19129804,S,135,1813700,,Q
35124271,IBM,19129804,D,0,0,,Q
35124271,IBM,19129806,S,135,1813700,,Q
35124271,IBM,19129806,D,0,0,,Q
35124271,IBM,19129808,S,135,1813700,,Q
35124271,IBM,19129808,D,0,0,,Q
35124271,IBM,19129809,S,135,1813700,,Q
35124271,IBM,19129809,D,0,0,,Q
35124271,IBM,19129811,S,135,1813700,,Q
35124271,IBM,19129811,D,0,0,,Q
35124271,IBM,19129812,S,135,1813700,,Q
35124272,IBM,19129812,D,0,0,,Q
35124272,IBM,19129814,S,135,1813700,,Q
35124272,IBM,19129814,D,0,0,,Q
35124272,IBM,19129815,S,135,1813700,,Q
35124272,IBM,19129815,D,0,0,,Q
35124272,IBM,19129816,S,135,1813700,,Q
35124272,IBM,19129816,D,0,0,,Q
35124272,IBM,19129818,S,135,1813700,,Q
35124272,IBM,19129818,D,0,0,,Q
35124272,IBM,19129820,S,135,1813700,,Q
35124272,IBM,19129820,D,0,0,,Q
35124272,IBM,19129824,S,135,1813700,,Q
35124272,IBM,19129824,D,0,0,,Q
35124273,IBM,19129830,S,135,1813700,,Q
35124273,IBM,19129830,D,0,0,,Q
35124273,IBM,19129832,S,135,1813700,,Q
35124273,IBM,19129832,D,0,0,,Q
35124273,IBM,19129835,S,135,1813700,,Q
35124273,IBM,19129835,D,0,0,,Q
35124273,IBM,19129836,S,135,1813700,,Q
35124273,IBM,19129836,D,0,0,,Q
35124273,IBM,19129841,S,135,1813700,,Q
35124273,IBM,19129841,D,0,0,,Q
35124273,IBM,19129844,S,135,1813700,,Q
35124273,IBM,19129844,D,0,0,,Q
35124273,IBM,19129849,S,135,1813700,,Q
35124274,IBM,19129849,D,0,0,,Q
35124274,IBM,19129852,S,135,1813700,,Q
35124274,IBM,19129852,D,0,0,,Q
35124274,IBM,19129853,S,135,1813700,,Q
35124274,IBM,19129853,D,0,0,,Q
35124274,IBM,19129855,S,135,1813700,,Q
35124274,IBM,19129855,D,0,0,,Q
35124274,IBM,19129858,S,135,1813700,,Q
35124274,IBM,19129858,D,0,0,,Q
35124274,IBM,19129860,S,135,1813700,,Q
35124274,IBM,19129860,D,0,0,,Q
35124274,IBM,19129861,S,135,1813700,,Q
35124274,IBM,19129861,D,0,0,,Q
35124274,IBM,19129862,S,135,1813700,,Q
35124275,IBM,19129862,D,0,0,,Q
35124275,IBM,19129865,S,135,1813700,,Q
35124275,IBM,19129865,D,0,0,,Q
35124275,IBM,19129868,S,135,1813700,,Q
35124275,IBM,19129868,D,0,0,,Q
35124275,IBM,19129871,S,135,1813700,,Q
35124275,IBM,19129871,D,0,0,,Q
35124275,IBM,19129874,S,135,1813700,,Q
35124275,IBM,19129874,D,0,0,,Q
35124275,IBM,19129878,S,135,1813700,,Q
35124275,IBM,19129878,D,0,0,,Q
35124275,IBM,19129879,S,135,1813700,,Q
35124275,IBM,19129879,D,0,0,,Q
35124276,IBM,19129881,S,135,1813700,,Q
35124276,IBM,19129881,D,0,0,,Q
35124276,IBM,19129882,S,135,1813700,,Q
35124276,IBM,19129882,D,0,0,,Q
35124276,IBM,19129884,S,135,1813700,,Q
35124276,IBM,19129884,D,0,0,,Q
35124276,IBM,19129886,S,135,1813700,,Q
35124276,IBM,19129886,D,0,0,,Q
35124287,IBM,19093553,F,0,0,,Q
35124287,IBM,19130284,S,100,1812700,,Q
35124287,IBM,19130286,S,100,1812800,,Q
35124289,IBM,19130284,D,0,0,,Q
35124289,IBM,19130739,S,100,1812600,,Q
35124292,IBM,19079972,D,0,0,TMBR,Q
35124292,IBM,19130963,B,100,1810700,TMBR,Q
35124359,IBM,19130963,D,0,0,TMBR,Q
35124359,IBM,19132727,B,100,1810600,TMBR,Q
35124372,IBM,19132921,B,100,1809600,,Q
35124433,IBM,19130739,D,0,0,,Q
35124433,IBM,19130286,D,0,0,,Q
35124474,IBM,19134267,B,100,1809800,,Q
35124713,IBM,19137852,S,100,1812600,,Q
35124723,IBM,19137852,F,0,0,,Q
35124793,IBM,0,T,100,1812800,,Q
35124793,IBM,19127620,E,100,0,,Q
35124867,IBM,19127620,E,200,0,,Q
35124906,IBM,19127620,E,200,0,,Q
35125185,IBM,0,T,10,1812800,,Q
35125185,IBM,19127620,E,90,0,,Q
35125185,IBM,19127620,E,100,0,,Q
35125186,IBM,19127620,E,100,0,,Q
35125186,IBM,19145201,S,800,1812900,,Q
35125187,IBM,19127620,F,0,0,,Q
35125187,IBM,19145201,E,90,0,,Q
35125188,IBM,19145201,E,500,0,,Q
35125188,IBM,19145201,E,100,0,,Q
35125189,IBM,19145201,D,0,0,,Q
35125241,IBM,19132921,D,0,0,,Q
35125701,IBM,19152941,B,100,1809400,,Q
35125702,IBM,19152977,S,100,1815700,,Q
35125702,IBM,18805082,D,0,0,,Q
35125703,IBM,19153048,S,100,1815700,,Q
35125935,IBM,19134267,D,0,0,,Q
35126226,IBM,19159511,S,100,1812400,,Q
35126226,IBM,19159511,F,0,0,,Q
35126229,IBM,19132727,D,0,0,TMBR,Q
35126229,IBM,19159545,B,100,1811600,TMBR,Q
35126573,IBM,19163178,S,100,1812800,,Q
35126701,IBM,18817580,D,0,0,,Q
35126705,IBM,19164309,B,100,1812200,,Q
35127203,IBM,19169282,B,400,1803300,,Q
35127629,IBM,0,T,100,1812700,,Q
35127793,IBM,18861689,D,0,0,,Q
35128209,IBM,19163178,D,0,0,,Q
35128210,IBM,19188420,S,100,1812600,,Q
35128935,IBM,19159545,D,0,0,TMBR,Q
35128935,IBM,19197125,B,100,1811400,TMBR,Q
35129041,IBM,19164309,F,0,0,,Q
35129041,IBM,19198273,S,100,1812200,,Q
35129041,IBM,19197125,D,0,0,TMBR,Q
35129041,IBM,19198274,B,100,1810800,TMBR,Q
35129041,IBM,19198277,S,100,1812500,,Q
35129041,IBM,19198273,F,0,0,,Q
35129043,IBM,19198316,S,100,1813100,,Q
35129052,IBM,19188420,D,0,0,,Q
35129072,IBM,19079967,D,0,0,,Q
35129073,IBM,19198274,D,0,0,TMBR,Q
35129073,IBM,19198690,B,100,1810500,TMBR,Q
35129156,IBM,19198690,D,0,0,TMBR,Q
35129156,IBM,19199750,B,100,1810300,TMBR,Q
35129191,IBM,19198277,D,0,0,,Q
35129228,IBM,19200519,B,100,1812000,,Q
35129525,IBM,19200519,F,0,0,,Q
35129525,IBM,19211416,S,200,1812100,,Q
35129525,IBM,19199750,D,0,0,TMBR,Q
35129525,IBM,19211418,B,100,1810000,TMBR,Q
35129673,IBM,19211416,D,0,0,,Q
35129676,IBM,17772103,D,0,0,,Q
35129686,IBM,19217894,S,100,1812900,,Q
35129704,IBM,18837934,D,0,0,,Q
35130497,IBM,19231688,S,100,1814400,,Q
35130701,IBM,19096518,D,0,0,,Q
35130702,IBM,19152977,D,0,0,,Q
35130893,IBM,19231688,D,0,0,,Q
35130899,IBM,0,T,125,1811700,,Q
35131200,IBM,19153048,D,0,0,,Q
35131700,IBM,18781106,D,0,0,,Q
35131701,IBM,19211418,D,0,0,TMBR,Q
35131701,IBM,19247448,B,100,1809900,TMBR,Q
35131701,IBM,19247448,D,0,0,TMBR,Q
35131701,IBM,19247450,B,100,1809700,TMBR,Q
35131701,IBM,19247450,D,0,0,TMBR,Q
35131701,IBM,19247451,B,100,1809300,TMBR,Q
35131706,IBM,19247510,B,100,1810400,,Q
35131736,IBM,19247883,B,100,1809000,,Q
35131884,IBM,19247510,D,0,0,,Q
35132031,IBM,19251587,S,100,1814400,,Q
35132033,IBM,19251587,D,0,0,,Q
35132104,IBM,19252571,B,100,1811600,,Q
